date_scraped,company_name,title,location,salary,url,career_page,description,source_platform
2026-06-02,Clever,Analytics,,,https://www.clever.com/products/clever-analytics,https://clever.com/careers,"Clever Analytics – Clever
Skip to Main Content
Schools
Back to Menu
Schools overview
Data & Access
Free
Secure Sync Rostering
Single sign-on
Clever Badges
Identity & Security
Identity Management
Secure Password Management
Multi-Factor Authentication
Clever Global
Canada
The U.K. and Ireland
Australia and New Zealand
Global Partners
Digital Classroom
Free
Classroom portal
Analytics
Services
Clever Training
Consulting Services
Premium support
Other Resources
Pricing
Get started with Clever
Interoperability
Resource hubs
District admin
Teachers Solutions
School tech leads
Google + Clever
HMH + Clever
McGraw Hill + Clever
Prodigy + Clever
Cybersecurity Pilot Resources
Application Partners
Back to Menu
Clever Complete for Application Partners
Secure Sync Rostering
Clever LMS Connect
Single sign-on
Clever Library
Companies Entering Education
Getting Started
Sign Up – For Partners
Pricing
Developer Docs
App store
Resource hubs
NEXT@ Clever – Partners
Back to school resources
Apps On Clever
Our Company
Back to Menu
About Us
Trust comes first
News
Careers
Inclusion at Clever
Help
Back to Menu
Learn
Help center
Free
24/7 access to an in-depth knowledge base
Resource Library
Explore case studies, reports and best practices
Clever Academy
Free
Free online training for educators
Product releases
The latest product and feature updates and platform improvements
Popular Resources
Clever Blog
Cybersecure Report
Classroom of the Future Report
Data-driven decisions start here
Turn millions of logins into actionable insights. Clever Analytics gives you the tools, free of charge, to understand how students and teachers use edtech.
Get started
Analytics designed for schools
Edtech data all in one place
Gain complete visibility into edtech engagement with Clever’s built-in dashboards and reports. Make informed decisions on purchasing and planning with the most historical and accurate data around.
Integrated with everything
Track access to any edtech program – even those accessed outside of Clever – to get the whole picture of edtech usage. Use pre-built dashboards, or export the data to your favorite tool.
Free of charge
Access all of our reports, extensions, and dashboards for free. No per user charge, no mandated rostering method, no restrictions on your data – it’s yours to analyze.
What you’ll get
Edtech Analytics
A secure browser extension that shows all application usage in one place –  down to the school and grade level, whether or not they are integrated with Clever. Available for Chromebooks and Windows devices.
Portal Analytics
Get a clear understanding of Edtech usage–including daily users, the most popular apps and logins by school. Adjust the time frame, user type, and more. View reports and data right in Clever, or export the reports to analyze them in your tools.
Participation and Resource Usage Reports
Daily snapshots sent straight to you. Understand usage trends for students, teachers, and staff in your district, including those that may be inactive.
C",html_fallback
2026-06-02,Clever,Clever Analytics,,,https://www.clever.com/products/clever-analytics,https://clever.com/careers,"Clever Analytics – Clever
Skip to Main Content
Schools
Back to Menu
Schools overview
Data & Access
Free
Secure Sync Rostering
Single sign-on
Clever Badges
Identity & Security
Identity Management
Secure Password Management
Multi-Factor Authentication
Clever Global
Canada
The U.K. and Ireland
Australia and New Zealand
Global Partners
Digital Classroom
Free
Classroom portal
Analytics
Services
Clever Training
Consulting Services
Premium support
Other Resources
Pricing
Get started with Clever
Interoperability
Resource hubs
District admin
Teachers Solutions
School tech leads
Google + Clever
HMH + Clever
McGraw Hill + Clever
Prodigy + Clever
Cybersecurity Pilot Resources
Application Partners
Back to Menu
Clever Complete for Application Partners
Secure Sync Rostering
Clever LMS Connect
Single sign-on
Clever Library
Companies Entering Education
Getting Started
Sign Up – For Partners
Pricing
Developer Docs
App store
Resource hubs
NEXT@ Clever – Partners
Back to school resources
Apps On Clever
Our Company
Back to Menu
About Us
Trust comes first
News
Careers
Inclusion at Clever
Help
Back to Menu
Learn
Help center
Free
24/7 access to an in-depth knowledge base
Resource Library
Explore case studies, reports and best practices
Clever Academy
Free
Free online training for educators
Product releases
The latest product and feature updates and platform improvements
Popular Resources
Clever Blog
Cybersecure Report
Classroom of the Future Report
Data-driven decisions start here
Turn millions of logins into actionable insights. Clever Analytics gives you the tools, free of charge, to understand how students and teachers use edtech.
Get started
Analytics designed for schools
Edtech data all in one place
Gain complete visibility into edtech engagement with Clever’s built-in dashboards and reports. Make informed decisions on purchasing and planning with the most historical and accurate data around.
Integrated with everything
Track access to any edtech program – even those accessed outside of Clever – to get the whole picture of edtech usage. Use pre-built dashboards, or export the data to your favorite tool.
Free of charge
Access all of our reports, extensions, and dashboards for free. No per user charge, no mandated rostering method, no restrictions on your data – it’s yours to analyze.
What you’ll get
Edtech Analytics
A secure browser extension that shows all application usage in one place –  down to the school and grade level, whether or not they are integrated with Clever. Available for Chromebooks and Windows devices.
Portal Analytics
Get a clear understanding of Edtech usage–including daily users, the most popular apps and logins by school. Adjust the time frame, user type, and more. View reports and data right in Clever, or export the reports to analyze them in your tools.
Participation and Resource Usage Reports
Daily snapshots sent straight to you. Understand usage trends for students, teachers, and staff in your district, including those that may be inactive.
C",html_fallback
2026-06-02,Cognition,Data Engineer,San Francisco,,https://jobs.ashbyhq.com/cognition/9ef920ff-de3d-4b5d-8733-f3bf92763b0f,https://jobs.ashbyhq.com/cognition,"We are an applied AI lab building end-to-end software agents.
We're the makers of Devin, the first AI software engineer, and Windsurf, the AI-native IDE. Together, they represent our vision for collaborative AI teammates that enable engineers to focus on more interesting problems and empower teams to strive for more ambitious goals.
Our team is small and talent-dense. Among our founding team, we have world-class competitive programmers, former founders, and leaders from companies at the cutting edge of AI including Scale AI, Palantir, Cursor, Waymo, Tesla, Lunchclub, Modal, Google DeepMind, and Nuro.
Building Devin and Windsurf is just the first step—our hardest challenges still lie ahead. If you’re excited to solve some of the world’s biggest problems and build AI that can reason on real-world tasks, apply to join us.
About the Role
We're hiring a technical Data Engineer to own our full data stack – from database architecture and pipelines to instrumenting telemetry and owning integrations and reporting. You'll design and maintain the systems that keep our data reliable, accessible, and actionable across the company.
There are multiple openings across various teams: GTM, Core Product, and Finance.
In this role you will:
Design and manage database architecture and data models
Build and maintain ETL/ELT pipelines and orchestration workflows
Create and manage new data integrations across internal and external systems
Own business reporting: datasets, dashboards, metrics, and self-serve analytics
Ensure data quality, observability, governance, and documentation
Requirements for the role:
4+ years in a data engineering, data science, or full-stack data role
Expert on SQL and Python (required)
Experience with data modeling, warehouse architecture, and BI-oriented schema design
Hands-on experience with ETL/ELT tools (dbt, Airflow, Dagster, etc.)
Experience building or maintaining BI reporting (Metabase a plus)
Experience developing scalable backend heavy applications
Strong knowledge of statistics and experimentation
Based in SF or NYC
Equal Opportunity
Cognition is an equal opportunity employer. We do not discriminate on the basis of race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, veteran status, or any other protected characteristic under applicable law. We are committed to providing reasonable accommodations for candidates with disabilities throughout the hiring process - please let us know if you need any.",ashby
2026-06-02,Consensys,"CorporateSenior Data EngineerFull-time ▪ UNITED STATES - Remote, CANADA - Remote, LATAM - Remote, EMEA - RemoteApplyarrow-right icon",Remote,,https://consensys.com/open-roles/7335693,https://consensys.com/careers,"Open Roles | Consensys
Skip to main content
Open Roles
Help us build a decentralized future. Find your spot in our organization.
Filter By Team
All Disciplines
MetaMask
Corporate > Office of the CSO
Corporate
Filter By Location
All Locations
GLOBAL - Remote
EMEA - Remote
LATAM - Remote
UNITED STATES - Remote
CANADA - Remote
MetaMask
Design Director - MetaMask (Transactions)
CANADA - Remote, EMEA - Remote, LATAM - Remote, UNITED STATES - Remote
Full-time
MetaMask
Principal Mobile Engineer, Platform - MetaMask
GLOBAL - Remote
Full-time
Corporate > Office of the CSO
Senior Application Security Engineer
UNITED STATES - Remote, EMEA - Remote
Full-time
Corporate
Senior Data Engineer
UNITED STATES - Remote, CANADA - Remote, LATAM - Remote, EMEA - Remote
Full-time
MetaMask
Senior Design Engineer - MetaMask
United States - Remote, EMEA - Remote
Full-time
MetaMask
Senior Product Manager – Universal KYC (MetaMask Passport)
EMEA - Remote, UNITED STATES - Remote
Full-time
MetaMask
Senior Software Engineer - MetaMask Card
CANADA - Remote, EMEA - Remote, LATAM - Remote, UNITED STATES - Remote
Full-time
MetaMask
Senior Staff DevOps Engineer - MetaMask
UNITED STATES - Remote, CANADA - Remote, LATAM - Remote
Full-time
MetaMask
Staff Software Engineer: Consumer (Money)
United States - Remote, EMEA - Remote
Full-time
MetaMask
Staff UX Motion Designer - MetaMask
UNITED STATES - Remote, CANADA - Remote, LATAM - Remote
Full-time
MetaMask
Staff UX Researcher - MetaMask
GLOBAL - Remote
Full-time",html_fallback
2026-06-02,Datadog,Product Analytics,,,https://www.datadoghq.com/product/product-analytics/,https://datadog.com/careers,"Product Analytics | Datadog
Join Datadog at DASH in NYC, June 9-10. | The future of AI + Observability starts here.
DASH NYC, June 9-10 | AI + Observability
Product
Infrastructure
Infrastructure Monitoring
Metrics
Container Monitoring
Kubernetes Autoscaling
Network Monitoring
Serverless
Cloud Cost Management
Cloudcraft
Storage Management
GPU Monitoring
Applications
Application Performance Monitoring
Universal Service Monitoring
Continuous Profiler
Dynamic Instrumentation
LLM Observability
Data
Database Monitoring
Data Streams Monitoring
Quality Monitoring
Jobs Monitoring
Logs
Log Management
Sensitive Data Scanner
Audit Trail
Observability Pipelines
Security
Code Security
Software Composition Analysis
Static Code Analysis (SAST)
Runtime Code Analysis (IAST)
IaC Security
Cloud Security
Cloud Security Posture Management
Cloud Infrastructure Entitlement Management
Vulnerability Management
Compliance
Cloud SIEM
Workload Protection
App and API Protection
Sensitive Data Scanner
Security Labs Research
Open Source Projects
Secret Scanning
Digital Experience
Browser Real User Monitoring
Mobile Real User Monitoring
Product Analytics
Experiments
Session Replay
Synthetic Monitoring
Mobile App Testing
Error Tracking
BYOC Log Management
Software Delivery
Internal Developer Portal
CI Visibility
Test Optimization
Continuous Testing
IDE Plugins
Feature Flags
Code Coverage
Service Management
Event Management
Software Catalog
Service Level Objectives
Incident Response
Case Management
Workflow Automation
App Builder
Bits AI SRE
Watchdog
AI
LLM Observability
GPU Monitoring
AI Integrations
Bits AI Agents
Bits AI SRE
Bits AI Security Analyst
MCP Server
Pup CLI
Agent Directory
Watchdog
Event Management
Platform Capabilities
Bits AI Agents
Metrics
Watchdog
Alerts
Dashboards
Notebooks
Mobile App
Fleet Automation
Governance Console
Access Control
Incident Response
Case Management
Event Management
Workflow Automation
App Builder
Cloudcraft
CoScreen
Teams
OpenTelemetry
Integrations
IDE Plugins
MCP Server
Pup CLI
Agent Directory
API
Marketplace
DORA Metrics
Customers
Pricing
Solutions
Industry
Financial Services
Manufacturing & Logistics
Healthcare/Life Sciences
Retail/E-Commerce
Government
Education
Media & Entertainment
Technology
Gaming
Technology
Amazon Web Services Monitoring
Azure Monitoring
Google Cloud Monitoring
Oracle Cloud Monitoring
Kubernetes Monitoring
Red Hat OpenShift
Pivotal Platform
OpenAI
SAP Monitoring
OpenTelemetry
Use Case
Application Security
Cloud Migration
Monitoring Consolidation
Unified Commerce Monitoring
SOAR
DevOps
FinOps
Shift-Left Testing
Digital Experience Monitoring
Security Analytics
Compliance for CIS Benchmarks
Hybrid Cloud Monitoring
Edge Device Monitoring
Real-Time BI
On-Premises Monitoring
Log Analysis & Correlation
CNAPP
About
Contact
Partners
Newsroom
Events & Webinars
Leadership
Careers
Analyst Reports
Investor Relations
ESG Report
Trust Hub
Blog
The Monitor
Engineering
AI
Security Labs
Docs
Login
Get Started
Feature Overview
Datadog ",html_fallback
2026-06-02,DoorDash,Analytics,,,https://careersatdoordash.com/career-areas/analytics/,https://www.doordash.com/careers,,html_fallback
2026-06-02,Earnest,Analytics Engineer II,"San Francisco, CA (Remote)",,https://app.careerpuck.com/job-board/earnest/job/7863484?gh_jid=7863484,https://boards.greenhouse.io/earnest,"<div class=""content-intro""><p><strong><em>Earnest empowers ambitious professionals to make confident financial decisions and build the life they envision.</em></strong><strong><em> </em></strong></p>
<p><em>Earnies are committed to helping borrowers move forward with confidence by offering smarter borrowing options with a clearer path to taking control of their debt. If you’re as passionate as we are about our mission, read more below, and let’s build something great together.&nbsp;</em></p></div><p><strong>The </strong><strong>Analytics Engineer</strong><strong> will report to</strong><strong> the Senior Manager, Data Platforms &amp; Analytics Engineering.&nbsp;</strong></p>
<p><strong>As the </strong><strong>Analytics Engineer II, </strong><strong>you will:</strong></p>
<ul>
<li>Build and improve data models that enable faster, more reliable decision-making across Product, Risk, and Analytics</li>
<li>Reduce bottlenecks by delivering clean, scalable datasets analysts can trust and use independently</li>
<li>Support both roadmap initiatives and ad hoc needs to keep business teams moving without delays</li>
<li>Improve data quality and structure so new products and features can be analyzed and launched with confidence</li>
</ul>
<p><strong>About You:</strong><strong>&nbsp;</strong></p>
<ul>
<li>3+ years in analytics engineering, data engineering, or similar</li>
<li>Strong SQL and experience building data models that support business use cases</li>
<li>Experience with dbt and modern data warehouses (Snowflake, Redshift, etc.)</li>
<li>Comfortable working cross-functionally and translating messy data into usable insights</li>
<li>Curious, proactive, and motivated to solve problems—not just complete tasks</li>
</ul>
<p><strong>Even Better:</strong></p>
<ul>
<li>Experience with Airflow or similar orchestration toolsBI tools (Looker, Tableau, etc.)</li>
<li>Exposure to fintech, product analytics, or high-growth environments</li>
</ul>
<p><strong>Where:</strong></p>
<ul>
<li>This role will be based in the US.</li>
</ul>
<p><strong>Compensation:&nbsp;</strong></p>
<p>A little about our pay philosophy: We take pride in compensating our employees fairly and equitably. We are showcasing a range of your potential base salary based on the role's location. The successful candidate’s starting pay will also be determined based on job-related qualifications, internal compensation, candidate location and budget. This range may be modified in the future.</p>
<p>Salary Range: $112,500 - $150,000<strong> </strong>USD.<strong> </strong>Employees are also eligible for an annual performance-based bonus and equity.</p>
<p>#LI-GA</p><div class=""content-conclusion""><p><strong>Earnest believes in enabling our employees to live their best lives. We offer a variety of perks and competitive benefits, including:&nbsp;</strong></p>
<ul>
<li>Health, Dental, &amp; Vision benefits plus savings plans</li>
<li>Mac computers + work-from-home stipend to set up your home office</li>
<",greenhouse
2026-06-02,Fivetran,AnalyticsDrive smarter business decisions with real-time analytics,,,https://fivetran.com/use-case/analytics,https://fivetran.com/careers,,html_fallback
2026-06-02,Gong,Gong ForecastForecast accuracy and org-wide action become second nature with unbiased insights and centralized analytics.More about Gong Forecast,,,https://gong.ai/platform/revenue-forecasting-software,https://gong.ai/careers,"Gong - Revenue AI OS
#1 AI OS for Revenue Teams
Revenue AI Built To
Close deals faster
Close deals faster
Capture every interaction, analyze what's working, and automate what happens next — ring the gong, deal after deal, quarter after quarter.
See Gong in action
Trusted by 5,000+ customers
Winning GTM organizations run revenue on Gong
Drive productivity, predictability, and growth with revenue AI.
Productivity
Predictability
Growth
Pitchbook is
10x more efficient
with revenue AI
Kick busywork to the curb and help your entire GTM team focus on what matters — winning.
""Gong insights help us learn, train our reps, and — most importantly — provide a better service to our customers and prospects. Working with Gong gives me confidence that we will succeed.""
Paul Santarelli
Chief Sales Officer
Learn more
Read the case study
T
h
e
w
o
r
l
d
’
s
r
i
c
h
e
s
t
r
e
v
e
n
u
e
g
r
a
p
h
,
a
t
e
a
m
o
f
s
p
e
c
i
a
l
i
z
e
d
A
I
a
g
e
n
t
s
,
a
n
d
a
p
p
s
y
o
u
r
t
e
a
m
l
o
v
e
s
t
o
u
s
e
.
A
l
l
d
e
s
i
g
n
e
d
t
o
h
e
l
p
y
o
u
r
r
e
v
e
n
u
e
t
e
a
m
w
i
n
.
Power your revenue engine with AI — from prospecting to expansion
AI applications purpose-built for revenue teams, with tuned agents powering your workflows.
Learn about our product
Gong Revenue AI OS
Where humans, agents and tools work together to optimize revenue outcomes.
Unify customer insights with the
Gong Revenue Graph
Deliver actionable
intelligence
through advanced AI
Automate and orchestrate
actions and workflows across platforms, so teams and AI agents work in sync to drive predictable growth
Gong Engage
Prioritize and personalize every sales engagement. Send pipeline to the moon with AI keeping communications targeted and efficient.
Learn about Gong Engage
Gong Forecast
Forecast accuracy and org-wide action become second nature with unbiased insights and centralized analytics.
More about Gong Forecast
Gong Enable
Turn every rep into a top performer with the only revenue enablement solution grounded in real customer interactions.
Learn about Gong Enable
Gong Agents
Get help with the grunt work. Discover how Gong Agents automate follow-ups, pipeline edits, enablement triggers, and forecast corrections.
Meet the agents
Gong Revenue Graph
A living network of your revenue data that automatically captures and connects every interaction across your business.
Details on Gong Revenue Graph
Gong Collective
Meet robust integrations and services expertly curated to help any enterprise win more with Gong.
Learn more about Gong Collective
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
%
of the FORTUNE 10 run on Gong
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
/5
average star rating across 6,200+ G2 reviews
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
X
leader in the Forrester Wave™
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$
-
-
0
1
2
3
4
5
6
7
8
9
.
,
+
%
b
$",html_fallback
2026-06-02,Gridware,"Data Engineer, Active Grid Response","San Francisco, CA",,https://jobs.lever.co/gridware/ffe216c9-1fb4-4e35-87a6-af89ab08c28c,https://jobs.lever.co/gridware,"Responsibilities 
- Building ETL/ELT pipelines that ingest transformer, pole, and sensor telemetry into Gridware’s Data Lake and Lakehouse
- Developing and maintaining real-time and batch ingestion processes using Python, SQL, Databricks, and Spark
- Implementing data quality checks, validation rules, and automated testing for stable operations
- Collaborating with Software, Firmware, and Data Science teams to define ingestion schemas and transformations
- Working with cloud-native tools to optimize pipeline throughput and cost efficiency
- Monitoring pipelines for reliability, troubleshooting issues, and contributing to on-call rotations
- Writing documentation for data processes, models, and metadata
Required Skills 
- 2–4 years of experience as a Data Engineer (or Backend Engineer with heavy data exposure)
- Strong proficiency in Python and SQL
- Familiarity with data warehouses, Lakehouse platforms, or big data tools (Databricks, Spark, or equivalent)
- Experience with pipeline orchestration tools (Airflow, Dagster, Prefect, etc.)
- Understanding of event-driven systems or streaming platforms (Kafka, Kinesis, Pub/Sub)
- Solid foundation in data modeling, testing, and version control
- Ability to work collaboratively in a high-autonomy, fast-paced environment
Bonus Skills 
- Experience with IoT, telemetry ingestion, or time-series data
- Exposure to Unity Catalog, governance, or schema enforcement
- Understanding of Protobuf, Avro, Parquet, or serialization formats
- Hands-on experience with observability tools (Grafana, OpenTelemetry)",lever
2026-06-02,Gridware,"Senior Data Analyst, Fleet Triage & Operations","San Francisco, CA",,https://jobs.lever.co/gridware/3a6f26bf-c744-45ee-b109-120a10e8923e,https://jobs.lever.co/gridware,"Responsibilities 
- Own and operate Gridware's fleet triage pipeline for device health issues, intaking signals from telemetry, monitoring, field reports, and customer feedback, and routing them through a tiered prioritization framework.
- Define and continuously tune detection logic, thresholds, and alerting rules that distinguish signal from noise across device health, connectivity, configuration, and environmental data.
- Maintain a tiered triage approach (P0–P3) with clear entry criteria, SLAs, ownership, and escalation paths across hardware, firmware, and connectivity stakeholders.
- Build dashboards and queries that surface emerging trends — shifts in last-seen, connectivity degradation, configuration drift, anomalous failure clusters — before they reach incident severity.
- Investigate ambiguous fleet signals to determine scope, impact, and likely owner across the Gridscope and connectivity hardware programs; produce structured triage write-ups that enable fast cross-functional action.
- Lead postmortems end-to-end: facilitate blameless reviews, reconstruct incident timelines, drive root cause analysis, and own action items through to closure.
- Track triage and incident metrics (time-to-detect, time-to-acknowledge, false positive rate, repeat-issue rate) and use them to iterate on the pipeline.
- Document triage playbooks, runbooks, and decision trees so the process scales beyond any one person.
Required Skills
- Bachelor's degree in Computer Science, Data Science, Engineering, Statistics, or related field.
- 5+ years in a data-focused or operations-focused role (Data Analyst, Operations Analyst, Site Reliability Analyst, or similar) where triage, prioritization, or incident response was a core responsibility.
- Proficiency in SQL and Python for querying telemetry data and automating triage workflows.
- Demonstrated experience designing prioritization frameworks, alerting logic, or triage pipelines in high-signal environments.
- Strong analytical judgment for distinguishing meaningful signal from noise in noisy, real-world data.
- Excellent written communication, with a track record of producing concise, structured issue summaries and postmortem documents.
- Comfort facilitating cross-functional discussions, including blameless postmortems with engineering, firmware, and operations stakeholders.
Bonus Skills
- Experience leading postmortems or incident reviews for IoT fleets, distributed systems, or large-scale hardware deployments.
- Familiarity with Databricks, PySpark, Pandas, and observability tools (Looker, Grafana, Datadog).
- Exposure to time-series telemetry, anomaly detection, and SLO/SLA design.
- Experience with power-constrained, solar-powered, or communication-constrained connected devices.
- A passion for sustainability, clean tech, or the energy industry.",lever
2026-06-02,Gridware,"Senior Data Engineer, Data Lake & Governance","San Francisco, CA",,https://jobs.lever.co/gridware/adda173c-a93e-416b-8a0c-77d7e066106e,https://jobs.lever.co/gridware,"Responsibilities
- Deploy and manage Unity Catalog to standardize data governance, lineage, and access control across data domains.
- Design, develop, and maintain scalable data pipelines and architectures.
- Implement data ingestion, transformation, and storage solutions.
- Ensure data quality and integrity across various data sources and destinations.
- Collaborate with software engineers, data scientists, analysts, and other stakeholders to meet data requirements.
- Optimize and tune data workflows for performance and efficiency.
- Monitor, troubleshoot, and resolve issues in data pipelines and related systems.
- Document data processes, architecture, and workflow procedures.
Required Skills
- 5+ years of professional experience in data engineering or related roles, building and scaling real-time data infrastructure
- Experience designing and maintaining data lakes and lakehouse architectures with governance and access controls
- Strong in Python and SQL, with deep experience in relational, time-series, and streaming databases
- Hands-on with modern data stacks - Spark, Kafka, Databricks, Grafana, and other cloud-native tools
- Skilled in data modeling, ETL/ELT pipelines, and real-time streaming architectures for production systems
- Familiar with CI/CD, version control, and data governance/security best practices
Bonus Skills
- Experience with real-time data processing and streaming analytics frameworks
- Familiarity with IoT and embedded systems, including sensor data pipelines and edge computing
- Hands-on with Docker, Kubernetes, and Protobuf in production environments
- Exposure to machine learning workflows and real-time monitoring for IoT and time-series data
- Comfortable operating in a high-growth startup environment, adapting quickly across domains",lever
2026-06-02,Grow Therapy,"Data Analyst, Product Analytics",San Francisco,,https://jobs.ashbyhq.com/grow-therapy/c4d6d3fe-57ec-4d3e-9c94-a80c24c30bd5,https://jobs.ashbyhq.com/grow-therapy,"About Us:
Grow Therapy is on a mission to serve as the trusted partner for therapists growing their practice, and patients accessing high-quality care. Powered by technology, we are a three-sided marketplace that empowers providers, augments insurance payors, and serves patients. Following the mass increase in depression and anxiety, the need for accessibility is more important than ever. To make our vision for mental healthcare a reality, we’re building a team of entrepreneurs and mission-driven go-getters. Since launching in February 2021, we’ve empowered more than ten thousand therapists and hundreds of thousands of clients across the country and insurance landscape. We’ve raised more than $178mm of funding from Sequoia Capital, Transformation Capital, TCV, SignalFire, and others.
The Opportunity:
We are looking for a Data Analyst to help us drive data-driven insights and reporting in Product at Grow Therapy, and who will work on a variety of reporting, analytics and experimentation projects. You’ll join a broader data organization of analysts, data scientists, and data engineers, and be part of a San Francisco–based analytics team reporting into an Analytics Manager. This role will support our Lives Covered product group.
What You’ll Be Doing:
Partner with Product and other technical stakeholders to prioritize analytical needs and support product launches, decision-making, and ad hoc requests through clear, data-driven insights
Develop, maintain, and evolve core product and performance reporting, including business-critical dashboards built on scalable, reliable datasets
Support experimentation and A/B testing through thoughtful design, execution, analysis, and clear, actionable conclusions
Create compelling data visualizations and storytelling assets to effectively communicate insights to diverse audiences
Collaborate with senior and staff analysts on complex, high-impact analytical projects, including data modeling and OKR development
Work closely with data scientists and data engineers to improve data availability, integrity, accuracy, reliability, and logging/pipeline quality
You’ll Be a Good Fit If:
You have 3+ years proven experience in using analytics to tackle business problems that cross multiple product/project areas and teams, ideally in a high-growth, fast-paced environment.
You have strong SQL skills and intermediate understanding of experimental design (such as A/B experiments).
You are a wizard at building business critical dashboards/data visualizations (ideally within Hex or Looker, with strong LookML expertise)
You have experience with data modeling (dbt) or are eager to learn
You love data storytelling, creating a compelling narrative by extracting insights from data, and summarizing learnings / takeaways for executives.
You enjoy communicating effectively and building relationships with both technical and non-technical stakeholders.
You deeply value the importance of expanding access to mental health care.
Employment Type:",ashby
2026-06-02,Harvey,"Command Center→Analytics, benchmarking, and agentic insights to lead their organization’s AI transformation",,,https://harvey.ai/command-center,https://harvey.ai/careers,"Analytics, Benchmarking, and Intelligent Recommendations for Legal AI | Harvey Command Center
Platform
Overview
A unified view of how Harvey's products work together to support your entire practice.
Assistant
Ask questions, analyze documents, and draft faster with domain-specific AI.
Vault
Securely store, organize, and bulk-analyze legal documents.
Knowledge
Research complex legal, regulatory, and tax questions across domains.
Agents
Purpose built agents execute complex legal work end to end.
Harvey Mobile
Get up to speed, capture new information, and keep work moving from anywhere.
Ecosystem
Access Harvey where you already work and ground every answer in sources you trust.
Contract Intelligence
Surface insights, strengthen negotiations, and accelerate reviews.
Command Center
Analytics, benchmarking, and agentic insights to lead their organization’s AI transformation
Harvey Agents
Harvey Agents execute legal work end-to-end, so you can focus on what only lawyers can do.
Solutions
Innovation
Scale expertise and impact to drive firmwide transformation.
In-House
Streamline work and shift focus to strategy and speed.
Transactional
Accelerate due diligence, contract analysis, and review with precision and control.
Litigation
Reduce manual effort, prioritize strategy, and drive stronger outcomes in litigation.
Mid-Sized Firms
Drive outsize impact with tools built for lean teams.
Collaboration
Work with legal teams across organizations in secure, shared spaces.
A New Era of Collaboration for Legal and Professional Services
Law firms and professional service networks have been using Harvey to build new service models and add value collaboratively.
Customers
Security
Resources
Blog
Product updates, insights, and behind-the-scenes from the Harvey team.
Resources Hub
The latest videos, webinars, guides, and reports from Harvey.
Press Kit
Resources for maintaining a uniform and professional presentation of the Harvey brand.
ROI Calculator Law Firm
See Harvey's Impact on Your Firm.
ROI Calculator In House
See Harvey's Impact on Your Business.
Harvey Academy
Introducing Harvey Academy: on-demand training, expert workflows, and step-by-step guidance to help legal teams get the most out of Harvey.
About
Company
About Harvey, our leadership, and career opportunities.
Newsroom
Press releases and partnership announcements.
2025 Year in Review
In 2025, we celebrated major customer wins, introduced product breakthroughs, and expanded our global presence. Most importantly, we continued to deepen our commitment to building the best AI solutions for our customers.
Request a Demo
Login
US
EU
AU
Steer Your AI Transformation With Confidence.
Command Center gives Innovation and Legal Ops teams the analytics, benchmarking, and agentic insights to lead their organization’s AI transformation
Join the Waitlist
Watch Video
0
0
%
Active users
May 11
May 12
May 13
May 14
May 15
May 16
May 17
Your firm
Peer firms
Weekly
This week
0
%
0
%
Percentage of users who used each product
10",html_fallback
